Time,Voltage,Current_L,Current_R,Current_C,Power_R,Power_Source,Power_L,Power_C,Energy_L,Energy_C
  1.73800008E+00,  2.40031196E+01,  2.39933016E-01,  2.40031196E-01, -9.81801484E-05,  5.76149752E+00,  5.75839239E+00,  5.75914089E+00, -2.35662985E-03,  2.87839261E-02,  2.88074876E-01,
  1.73900008E+00,  2.40030204E+01,  2.39929946E-01,  2.40030204E-01, -1.00258042E-04,  5.76144988E+00,  5.75831870E+00,  5.75904339E+00, -2.40649583E-03,  2.87831895E-02,  2.88072494E-01,
  1.74000008E+00,  2.40029191E+01,  2.39926976E-01,  2.40029191E-01, -1.02215510E-04,  5.76140128E+00,  5.75824742E+00,  5.75894781E+00, -2.45347063E-03,  2.87824769E-02,  2.88070064E-01,
  1.74100008E+00,  2.40028160E+01,  2.39924108E-01,  2.40028160E-01, -1.04051804E-04,  5.76135176E+00,  5.75817860E+00,  5.75885423E+00, -2.49753630E-03,  2.87817889E-02,  2.88067588E-01,
  1.74200008E+00,  2.40027111E+01,  2.39921345E-01,  2.40027111E-01, -1.05766301E-04,  5.76130140E+00,  5.75811227E+00,  5.75876272E+00, -2.53867797E-03,  2.87811258E-02,  2.88065070E-01,
  1.74300008E+00,  2.40026045E+01,  2.39918687E-01,  2.40026045E-01, -1.07358509E-04,  5.76125023E+00,  5.75804848E+00,  5.75867335E+00, -2.57688383E-03,  2.87804881E-02,  2.88062512E-01,
  1.74400008E+00,  2.40024964E+01,  2.39916136E-01,  2.40024964E-01, -1.08828059E-04,  5.76119834E+00,  5.75798727E+00,  5.75858619E+00, -2.61214510E-03,  2.87798762E-02,  2.88059917E-01,
  1.74500008E+00,  2.40023869E+01,  2.39913694E-01,  2.40023869E-01, -1.10174711E-04,  5.76114577E+00,  5.75792866E+00,  5.75850131E+00, -2.64445603E-03,  2.87792904E-02,  2.88057288E-01,
  1.74600008E+00,  2.40022761E+01,  2.39911363E-01,  2.40022761E-01, -1.11398346E-04,  5.76109258E+00,  5.75787270E+00,  5.75841877E+00, -2.67381387E-03,  2.87787310E-02,  2.88054629E-01,
  1.74700008E+00,  2.40021641E+01,  2.39909142E-01,  2.40021641E-01, -1.12498973E-04,  5.76103884E+00,  5.75781942E+00,  5.75833862E+00, -2.70021881E-03,  2.87781983E-02,  2.88051942E-01,
  1.74800008E+00,  2.40020511E+01,  2.39907035E-01,  2.40020511E-01, -1.13476719E-04,  5.76098459E+00,  5.75776883E+00,  5.75826092E+00, -2.72367402E-03,  2.87776927E-02,  2.88049230E-01,
  1.74900008E+00,  2.40019372E+01,  2.39905040E-01,  2.40019372E-01, -1.14331835E-04,  5.76092991E+00,  5.75772097E+00,  5.75818572E+00, -2.74418553E-03,  2.87772142E-02,  2.88046495E-01,
  1.75000008E+00,  2.40018225E+01,  2.39903161E-01,  2.40018225E-01, -1.15064690E-04,  5.76087484E+00,  5.75767585E+00,  5.75811308E+00, -2.76176226E-03,  2.87767632E-02,  2.88043742E-01,
  1.75100008E+00,  2.40017071E+01,  2.39901396E-01,  2.40017071E-01, -1.15675771E-04,  5.76081946E+00,  5.75763350E+00,  5.75804304E+00, -2.77641598E-03,  2.87763398E-02,  2.88040973E-01,
  1.75200008E+00,  2.40015912E+01,  2.39899746E-01,  2.40015912E-01, -1.16165682E-04,  5.76076381E+00,  5.75759391E+00,  5.75797564E+00, -2.78816122E-03,  2.87759442E-02,  2.88038190E-01,
  1.75300008E+00,  2.40014748E+01,  2.39898213E-01,  2.40014748E-01, -1.16535142E-04,  5.76070795E+00,  5.75755712E+00,  5.75791093E+00, -2.79701528E-03,  2.87755764E-02,  2.88035397E-01,
  1.75400008E+00,  2.40013582E+01,  2.39896797E-01,  2.40013582E-01, -1.16784981E-04,  5.76065194E+00,  5.75752312E+00,  5.75784895E+00, -2.80299815E-03,  2.87752366E-02,  2.88032597E-01,
  1.75500008E+00,  2.40012413E+01,  2.39895497E-01,  2.40012413E-01, -1.16916140E-04,  5.76059585E+00,  5.75749193E+00,  5.75778972E+00, -2.80613250E-03,  2.87749248E-02,  2.88029792E-01,
  1.75600008E+00,  2.40011244E+01,  2.39894314E-01,  2.40011244E-01, -1.16929671E-04,  5.76053972E+00,  5.75746354E+00,  5.75773327E+00, -2.80644357E-03,  2.87746410E-02,  2.88026986E-01,
  1.75700008E+00,  2.40010075E+01,  2.39893248E-01,  2.40010075E-01, -1.16826729E-04,  5.76048361E+00,  5.75743796E+00,  5.75767965E+00, -2.80395921E-03,  2.87743853E-02,  2.88024180E-01,
  1.75800008E+00,  2.40008908E+01,  2.39892299E-01,  2.40008908E-01, -1.16608577E-04,  5.76042758E+00,  5.75741518E+00,  5.75762887E+00, -2.79870972E-03,  2.87741576E-02,  2.88021379E-01,
  1.75900008E+00,  2.40007743E+01,  2.39891467E-01,  2.40007743E-01, -1.16276577E-04,  5.76037168E+00,  5.75739520E+00,  5.75758095E+00, -2.79072789E-03,  2.87739579E-02,  2.88018584E-01,
  1.76000008E+00,  2.40006583E+01,  2.39890750E-01,  2.40006583E-01, -1.15832193E-04,  5.76031597E+00,  5.75737801E+00,  5.75753592E+00, -2.78004888E-03,  2.87737860E-02,  2.88015798E-01,
  1.76100008E+00,  2.40005427E+01,  2.39890150E-01,  2.40005427E-01, -1.15276984E-04,  5.76026049E+00,  5.75736360E+00,  5.75749378E+00, -2.76671018E-03,  2.87736420E-02,  2.88013025E-01,
  1.76200008E+00,  2.40004277E+01,  2.39889665E-01,  2.40004277E-01, -1.14612605E-04,  5.76020531E+00,  5.75735195E+00,  5.75745456E+00, -2.75075155E-03,  2.87735256E-02,  2.88010266E-01,
  1.76300008E+00,  2.40003135E+01,  2.39889294E-01,  2.40003135E-01, -1.13840804E-04,  5.76015048E+00,  5.75734306E+00,  5.75741826E+00, -2.73221498E-03,  2.87734367E-02,  2.88007524E-01,
  1.76400008E+00,  2.40002001E+01,  2.39889037E-01,  2.40002001E-01, -1.12963416E-04,  5.76009604E+00,  5.75733690E+00,  5.75738490E+00, -2.71114458E-03,  2.87733751E-02,  2.88004802E-01,
  1.76500008E+00,  2.40000876E+01,  2.39888894E-01,  2.40000876E-01, -1.11982364E-04,  5.76004205E+00,  5.75733345E+00,  5.75735446E+00, -2.68758655E-03,  2.87733407E-02,  2.88002102E-01,
  1.76600008E+00,  2.39999762E+01,  2.39888862E-01,  2.39999762E-01, -1.10899656E-04,  5.75998855E+00,  5.75733268E+00,  5.75732696E+00, -2.66158911E-03,  2.87733330E-02,  2.87999428E-01,
  1.76700008E+00,  2.39998658E+01,  2.39888941E-01,  2.39998658E-01, -1.09717380E-04,  5.75993560E+00,  5.75733458E+00,  5.75730240E+00, -2.63320240E-03,  2.87733520E-02,  2.87996780E-01,
  1.76800008E+00,  2.39997567E+01,  2.39889130E-01,  2.39997567E-01, -1.08437702E-04,  5.75988324E+00,  5.75733911E+00,  5.75728076E+00, -2.60247846E-03,  2.87733973E-02,  2.87994162E-01,
  1.76900008E+00,  2.39996490E+01,  2.39889427E-01,  2.39996490E-01, -1.07062863E-04,  5.75983152E+00,  5.75734625E+00,  5.75726204E+00, -2.56947113E-03,  2.87734686E-02,  2.87991576E-01,
  1.77000008E+00,  2.39995426E+01,  2.39889831E-01,  2.39995426E-01, -1.05595178E-04,  5.75978047E+00,  5.75735595E+00,  5.75724624E+00, -2.53423597E-03,  2.87735656E-02,  2.87989024E-01,
  1.77100008E+00,  2.39994378E+01,  2.39890341E-01,  2.39994378E-01, -1.04037030E-04,  5.75973016E+00,  5.75736819E+00,  5.75723333E+00, -2.49683023E-03,  2.87736879E-02,  2.87986508E-01,
  1.77200008E+00,  2.39993346E+01,  2.39890955E-01,  2.39993346E-01, -1.02390869E-04,  5.75968061E+00,  5.75738292E+00,  5.75722330E+00, -2.45731272E-03,  2.87738352E-02,  2.87984031E-01,
  1.77300008E+00,  2.39992331E+01,  2.39891671E-01,  2.39992331E-01, -1.00659208E-04,  5.75963188E+00,  5.75740011E+00,  5.75721613E+00, -2.41574380E-03,  2.87740070E-02,  2.87981594E-01,
  1.77400008E+00,  2.39991333E+01,  2.39892488E-01,  2.39991333E-01, -9.88446214E-05,  5.75958399E+00,  5.75741972E+00,  5.75721181E+00, -2.37218525E-03,  2.87742030E-02,  2.87979200E-01,
  1.77500008E+00,  2.39990354E+01,  2.39893404E-01,  2.39990354E-01, -9.69497395E-05,  5.75953700E+00,  5.75744170E+00,  5.75721030E+00, -2.32670023E-03,  2.87744227E-02,  2.87976850E-01,
  1.77600008E+00,  2.39989394E+01,  2.39894417E-01,  2.39989394E-01, -9.49772477E-05,  5.75949094E+00,  5.75746601E+00,  5.75721158E+00, -2.27935321E-03,  2.87746657E-02,  2.87974547E-01,
  1.77700008E+00,  2.39988455E+01,  2.39895525E-01,  2.39988455E-01, -9.29298824E-05,  5.75944584E+00,  5.75749259E+00,  5.75721563E+00, -2.23020989E-03,  2.87749314E-02,  2.87972292E-01,
  1.77800008E+00,  2.39987536E+01,  2.39896725E-01,  2.39987536E-01, -9.08104285E-05,  5.75940174E+00,  5.75752141E+00,  5.75722240E+00, -2.17933710E-03,  2.87752194E-02,  2.87970087E-01,
  1.77900008E+00,  2.39986639E+01,  2.39898017E-01,  2.39986639E-01, -8.86217161E-05,  5.75935867E+00,  5.75755241E+00,  5.75723187E+00, -2.12680278E-03,  2.87755293E-02,  2.87967934E-01,
  1.78000008E+00,  2.39985764E+01,  2.39899397E-01,  2.39985764E-01, -8.63666178E-05,  5.75931668E+00,  5.75758553E+00,  5.75724400E+00, -2.07267587E-03,  2.87758603E-02,  2.87965834E-01,
  1.78100008E+00,  2.39984912E+01,  2.39900863E-01,  2.39984912E-01, -8.40480456E-05,  5.75927578E+00,  5.75762072E+00,  5.75725875E+00, -2.01702628E-03,  2.87762121E-02,  2.87963789E-01,
  1.78200008E+00,  2.39984083E+01,  2.39902414E-01,  2.39984083E-01, -8.16689328E-05,  5.75923600E+00,  5.75765793E+00,  5.75727608E+00, -1.95992439E-03,  2.87765841E-02,  2.87961800E-01,
  1.78300008E+00,  2.39983278E+01,  2.39904046E-01,  2.39983278E-01, -7.92322373E-05,  5.75919739E+00,  5.75769711E+00,  5.75729595E+00, -1.90144121E-03,  2.87769757E-02,  2.87959869E-01,
  1.78400008E+00,  2.39982498E+01,  2.39905757E-01,  2.39982498E-01, -7.67409565E-05,  5.75915995E+00,  5.75773818E+00,  5.75731831E+00, -1.84164865E-03,  2.87773862E-02,  2.87957998E-01,
  1.78500008E+00,  2.39981744E+01,  2.39907546E-01,  2.39981744E-01, -7.41981122E-05,  5.75912373E+00,  5.75778109E+00,  5.75734311E+00, -1.78061923E-03,  2.87778152E-02,  2.87956186E-01,
  1.78600008E+00,  2.39981015E+01,  2.39909408E-01,  2.39981015E-01, -7.16067474E-05,  5.75908874E+00,  5.75782579E+00,  5.75737031E+00, -1.71842599E-03,  2.87782620E-02,  2.87954437E-01,
  1.78700008E+00,  2.39980312E+01,  2.39911342E-01,  2.39980312E-01, -6.89699231E-05,  5.75905500E+00,  5.75787220E+00,  5.75739986E+00, -1.65514236E-03,  2.87787260E-02,  2.87952750E-01,
  1.78800008E+00,  2.39979635E+01,  2.39913345E-01,  2.39979635E-01, -6.62907151E-05,  5.75902254E+00,  5.75792027E+00,  5.75743170E+00, -1.59084216E-03,  2.87792065E-02,  2.87951127E-01,
  1.78900008E+00,  2.39978986E+01,  2.39915414E-01,  2.39978986E-01, -6.35722108E-05,  5.75899137E+00,  5.75796993E+00,  5.75746577E+00, -1.52559947E-03,  2.87797029E-02,  2.87949569E-01,
  1.79000009E+00,  2.39978364E+01,  2.39917547E-01,  2.39978364E-01, -6.08175060E-05,  5.75896152E+00,  5.75802112E+00,  5.75750203E+00, -1.45948856E-03,  2.87802146E-02,  2.87948076E-01,
  1.79100009E+00,  2.39977770E+01,  2.39919740E-01,  2.39977770E-01, -5.80297015E-05,  5.75893300E+00,  5.75807376E+00,  5.75754041E+00, -1.39258383E-03,  2.87807408E-02,  2.87946650E-01,
  1.79200009E+00,  2.39977204E+01,  2.39921992E-01,  2.39977204E-01, -5.52119004E-05,  5.75890582E+00,  5.75812780E+00,  5.75758086E+00, -1.32495975E-03,  2.87812810E-02,  2.87945291E-01,
  1.79300009E+00,  2.39976666E+01,  2.39924298E-01,  2.39976666E-01, -5.23672047E-05,  5.75888000E+00,  5.75818316E+00,  5.75762331E+00, -1.25669072E-03,  2.87818345E-02,  2.87944000E-01,
  1.79400009E+00,  2.39976156E+01,  2.39926658E-01,  2.39976156E-01, -4.94987124E-05,  5.75885556E+00,  5.75823978E+00,  5.75766771E+00, -1.18785107E-03,  2.87824005E-02,  2.87942778E-01,
  1.79500009E+00,  2.39975676E+01,  2.39929066E-01,  2.39975676E-01, -4.66095140E-05,  5.75883249E+00,  5.75829759E+00,  5.75771398E+00, -1.11851496E-03,  2.87829784E-02,  2.87941625E-01,
  1.79600009E+00,  2.39975224E+01,  2.39931521E-01,  2.39975224E-01, -4.37026903E-05,  5.75881082E+00,  5.75835651E+00,  5.75776206E+00, -1.04875629E-03,  2.87835675E-02,  2.87940541E-01,
  1.79700009E+00,  2.39974802E+01,  2.39934020E-01,  2.39974802E-01, -4.07813087E-05,  5.75879055E+00,  5.75841649E+00,  5.75781190E+00, -9.78648647E-04,  2.87841671E-02,  2.87939527E-01,
  1.79800009E+00,  2.39974409E+01,  2.39936560E-01,  2.39974409E-01, -3.78484206E-05,  5.75877168E+00,  5.75847744E+00,  5.75786341E+00, -9.08265236E-04,  2.87847764E-02,  2.87938584E-01,
  1.79900009E+00,  2.39974045E+01,  2.39939138E-01,  2.39974045E-01, -3.49070586E-05,  5.75875422E+00,  5.75853931E+00,  5.75791654E+00, -8.37678805E-04,  2.87853949E-02,  2.87937711E-01,
  1.80000009E+00,  2.39973710E+01,  2.39941750E-01,  2.39973710E-01, -3.19602334E-05,  5.75873817E+00,  5.75860200E+00,  5.75797121E+00, -7.66961580E-04,  2.87860217E-02,  2.87936908E-01,
  1.80100009E+00,  2.39973406E+01,  2.39944395E-01,  2.39973406E-01, -2.90109313E-05,  5.75872354E+00,  5.75866547E+00,  5.75802735E+00, -6.96185199E-04,  2.87866563E-02,  2.87936177E-01,
  1.80200009E+00,  2.39973130E+01,  2.39947068E-01,  2.39973130E-01, -2.60621113E-05,  5.75871032E+00,  5.75872963E+00,  5.75808490E+00, -6.25420643E-04,  2.87872977E-02,  2.87935516E-01,
  1.80300009E+00,  2.39972884E+01,  2.39949768E-01,  2.39972884E-01, -2.31167025E-05,  5.75869852E+00,  5.75879442E+00,  5.75814378E+00, -5.54738177E-04,  2.87879455E-02,  2.87934926E-01,
  1.80400009E+00,  2.39972668E+01,  2.39952490E-01,  2.39972668E-01, -2.01776013E-05,  5.75868813E+00,  5.75885977E+00,  5.75820392E+00, -4.84207283E-04,  2.87885988E-02,  2.87934407E-01,
  1.80500009E+00,  2.39972481E+01,  2.39955233E-01,  2.39972481E-01, -1.72476694E-05,  5.75867915E+00,  5.75892559E+00,  5.75826525E+00, -4.13896601E-04,  2.87892569E-02,  2.87933958E-01,
  1.80600009E+00,  2.39972323E+01,  2.39957993E-01,  2.39972323E-01, -1.43297305E-05,  5.75867157E+00,  5.75899184E+00,  5.75832770E+00, -3.43873871E-04,  2.87899192E-02,  2.87933579E-01,
  1.80700009E+00,  2.39972194E+01,  2.39960768E-01,  2.39972194E-01, -1.14265684E-05,  5.75866539E+00,  5.75905842E+00,  5.75839119E+00, -2.74205869E-04,  2.87905850E-02,  2.87933270E-01,
  1.80800009E+00,  2.39972094E+01,  2.39963553E-01,  2.39972094E-01, -8.54092457E-06,  5.75866060E+00,  5.75912528E+00,  5.75845564E+00, -2.04958356E-04,  2.87912535E-02,  2.87933030E-01,
  1.80900009E+00,  2.39972023E+01,  2.39966348E-01,  2.39972023E-01, -5.67549574E-06,  5.75865719E+00,  5.75919235E+00,  5.75852100E+00, -1.36196019E-04,  2.87919240E-02,  2.87932860E-01,
  1.81000009E+00,  2.39971981E+01,  2.39969148E-01,  2.39971981E-01, -2.83293165E-06,  5.75865515E+00,  5.75925955E+00,  5.75858717E+00, -6.79824220E-05,  2.87925959E-02,  2.87932758E-01,
  1.81100009E+00,  2.39971966E+01,  2.39971951E-01,  2.39971966E-01, -1.58329790E-08,  5.75865447E+00,  5.75932682E+00,  5.75865409E+00, -3.79947112E-07,  2.87932685E-02,  2.87932723E-01,
  1.81200009E+00,  2.39971980E+01,  2.39974754E-01,  2.39971980E-01,  2.77325085E-06,  5.75865513E+00,  5.75939408E+00,  5.75872168E+00,  6.65502498E-05,  2.87939412E-02,  2.87932757E-01,
  1.81300009E+00,  2.39972022E+01,  2.39977554E-01,  2.39972022E-01,  5.53182362E-06,  5.75865713E+00,  5.75946129E+00,  5.75878987E+00,  1.32748290E-04,  2.87946131E-02,  2.87932856E-01,
  1.81400009E+00,  2.39972091E+01,  2.39980348E-01,  2.39972091E-01,  8.25744434E-06,  5.75866044E+00,  5.75952836E+00,  5.75885859E+00,  1.98155618E-04,  2.87952838E-02,  2.87933022E-01,
  1.81500009E+00,  2.39972187E+01,  2.39983135E-01,  2.39972187E-01,  1.09477291E-05,  5.75866505E+00,  5.75959523E+00,  5.75892776E+00,  2.62715049E-04,  2.87959524E-02,  2.87933252E-01,
  1.81600009E+00,  2.39972310E+01,  2.39985910E-01,  2.39972310E-01,  1.36003528E-05,  5.75867094E+00,  5.75966184E+00,  5.75899731E+00,  3.26370806E-04,  2.87966185E-02,  2.87933547E-01,
  1.81700009E+00,  2.39972459E+01,  2.39988672E-01,  2.39972459E-01,  1.62130509E-05,  5.75867810E+00,  5.75972812E+00,  5.75906716E+00,  3.89068570E-04,  2.87972813E-02,  2.87933905E-01,
  1.81800009E+00,  2.39972634E+01,  2.39991417E-01,  2.39972634E-01,  1.87836214E-05,  5.75868650E+00,  5.75979402E+00,  5.75913725E+00,  4.50755510E-04,  2.87979402E-02,  2.87934325E-01,
  1.81900009E+00,  2.39972834E+01,  2.39994144E-01,  2.39972834E-01,  2.13099258E-05,  5.75869612E+00,  5.75985946E+00,  5.75920750E+00,  5.11380330E-04,  2.87985946E-02,  2.87934806E-01,
  1.82000009E+00,  2.39973060E+01,  2.39996850E-01,  2.39973060E-01,  2.37898911E-05,  5.75870694E+00,  5.75992439E+00,  5.75927784E+00,  5.70893297E-04,  2.87992439E-02,  2.87935347E-01,
  1.82100009E+00,  2.39973310E+01,  2.39999531E-01,  2.39973310E-01,  2.62215110E-05,  5.75871895E+00,  5.75998875E+00,  5.75934819E+00,  6.29246278E-04,  2.87998875E-02,  2.87935947E-01,
  1.82200009E+00,  2.39973584E+01,  2.40002187E-01,  2.39973584E-01,  2.86028471E-05,  5.75873210E+00,  5.76005249E+00,  5.75941850E+00,  6.86392774E-04,  2.88005249E-02,  2.87936605E-01,
  1.82300009E+00,  2.39973882E+01,  2.40004814E-01,  2.39973882E-01,  3.09320306E-05,  5.75874639E+00,  5.76011553E+00,  5.75948868E+00,  7.42287946E-04,  2.88011553E-02,  2.87937320E-01,
  1.82400009E+00,  2.39974203E+01,  2.40007410E-01,  2.39974203E-01,  3.32072630E-05,  5.75876179E+00,  5.76017783E+00,  5.75955868E+00,  7.96888646E-04,  2.88017784E-02,  2.87938089E-01,
  1.82500009E+00,  2.39974546E+01,  2.40009973E-01,  2.39974546E-01,  3.54268174E-05,  5.75877826E+00,  5.76023934E+00,  5.75962841E+00,  8.50153442E-04,  2.88023935E-02,  2.87938913E-01,
  1.82600009E+00,  2.39974911E+01,  2.40012500E-01,  2.39974911E-01,  3.75890395E-05,  5.75879578E+00,  5.76030000E+00,  5.75969783E+00,  9.02042640E-04,  2.88030001E-02,  2.87939789E-01,
  1.82700009E+00,  2.39975297E+01,  2.40014990E-01,  2.39975297E-01,  3.96923485E-05,  5.75881433E+00,  5.76035975E+00,  5.75976685E+00,  9.52518313E-04,  2.88035976E-02,  2.87940717E-01,
  1.82800009E+00,  2.39975705E+01,  2.40017440E-01,  2.39975705E-01,  4.17352379E-05,  5.75883388E+00,  5.76041855E+00,  5.75983542E+00,  1.00154431E-03,  2.88041857E-02,  2.87941694E-01,
  1.82900009E+00,  2.39976132E+01,  2.40019848E-01,  2.39976132E-01,  4.37162764E-05,  5.75885438E+00,  5.76047635E+00,  5.75990347E+00,  1.04908629E-03,  2.88047637E-02,  2.87942719E-01,
  1.83000009E+00,  2.39976579E+01,  2.40022213E-01,  2.39976579E-01,  4.56341086E-05,  5.75887583E+00,  5.76053311E+00,  5.75997094E+00,  1.09511172E-03,  2.88053313E-02,  2.87943791E-01,
  1.83100009E+00,  2.39977044E+01,  2.40024532E-01,  2.39977044E-01,  4.74874495E-05,  5.75889818E+00,  5.76058876E+00,  5.76003777E+00,  1.13958978E-03,  2.88058879E-02,  2.87944909E-01,
  1.83200009E+00,  2.39977528E+01,  2.40026803E-01,  2.39977528E-01,  4.92750860E-05,  5.75892140E+00,  5.76064328E+00,  5.76010389E+00,  1.18249133E-03,  2.88064331E-02,  2.87946070E-01,
  1.83300009E+00,  2.39978030E+01,  2.40029025E-01,  2.39978030E-01,  5.09959001E-05,  5.75894547E+00,  5.76069661E+00,  5.76016926E+00,  1.22378956E-03,  2.88069665E-02,  2.87947273E-01,
  1.83400009E+00,  2.39978548E+01,  2.40031197E-01,  2.39978548E-01,  5.26488498E-05,  5.75897034E+00,  5.76074872E+00,  5.76023380E+00,  1.26345945E-03,  2.88074877E-02,  2.87948517E-01,
  1.83500009E+00,  2.39979082E+01,  2.40033315E-01,  2.39979082E-01,  5.42329698E-05,  5.75899600E+00,  5.76079957E+00,  5.76029747E+00,  1.30147783E-03,  2.88079962E-02,  2.87949800E-01,
  1.83600009E+00,  2.39979632E+01,  2.40035380E-01,  2.39979632E-01,  5.57473712E-05,  5.75902239E+00,  5.76084911E+00,  5.76036022E+00,  1.33782336E-03,  2.88084917E-02,  2.87951120E-01,
  1.83700009E+00,  2.39980197E+01,  2.40037388E-01,  2.39980197E-01,  5.71912425E-05,  5.75904950E+00,  5.76089732E+00,  5.76042197E+00,  1.37247656E-03,  2.88089739E-02,  2.87952475E-01,
  1.83800009E+00,  2.39980776E+01,  2.40039340E-01,  2.39980776E-01,  5.85638496E-05,  5.75907728E+00,  5.76094415E+00,  5.76048270E+00,  1.40541981E-03,  2.88094423E-02,  2.87953864E-01,
  1.83900009E+00,  2.39981368E+01,  2.40041233E-01,  2.39981368E-01,  5.98645362E-05,  5.75910570E+00,  5.76098958E+00,  5.76054234E+00,  1.43663733E-03,  2.88098967E-02,  2.87955285E-01,
  1.84000009E+00,  2.39981973E+01,  2.40043066E-01,  2.39981973E-01,  6.10927235E-05,  5.75913473E+00,  5.76103358E+00,  5.76060085E+00,  1.46611523E-03,  2.88103367E-02,  2.87956737E-01,
  1.84100009E+00,  2.39982590E+01,  2.40044838E-01,  2.39982590E-01,  6.22479106E-05,  5.75916434E+00,  5.76107610E+00,  5.76065818E+00,  1.49384148E-03,  2.88107620E-02,  2.87958217E-01,
  1.84200009E+00,  2.39983218E+01,  2.40046547E-01,  2.39983218E-01,  6.33296741E-05,  5.75919448E+00,  5.76111714E+00,  5.76071428E+00,  1.51980590E-03,  2.88111724E-02,  2.87959724E-01,
  1.84300009E+00,  2.39983856E+01,  2.40048194E-01,  2.39983856E-01,  6.43376675E-05,  5.75922512E+00,  5.76115665E+00,  5.76076912E+00,  1.54400015E-03,  2.88115677E-02,  2.87961256E-01,
  1.84400009E+00,  2.39984504E+01,  2.40049776E-01,  2.39984504E-01,  6.52716216E-05,  5.75925622E+00,  5.76119462E+00,  5.76082264E+00,  1.56641777E-03,  2.88119474E-02,  2.87962811E-01,
  1.84500009E+00,  2.39985161E+01,  2.40051293E-01,  2.39985161E-01,  6.61313432E-05,  5.75928776E+00,  5.76123102E+00,  5.76087482E+00,  1.58705411E-03,  2.88123115E-02,  2.87964388E-01,
  1.84600009E+00,  2.39985827E+01,  2.40052743E-01,  2.39985827E-01,  6.69167153E-05,  5.75931969E+00,  5.76126584E+00,  5.76092560E+00,  1.60590632E-03,  2.88126598E-02,  2.87965985E-01,
  1.84700009E+00,  2.39986499E+01,  2.40054127E-01,  2.39986499E-01,  6.76276958E-05,  5.75935199E+00,  5.76129905E+00,  5.76097496E+00,  1.62297340E-03,  2.88129920E-02,  2.87967599E-01,
  1.84800009E+00,  2.39987179E+01,  2.40055443E-01,  2.39987179E-01,  6.82643173E-05,  5.75938460E+00,  5.76133064E+00,  5.76102286E+00,  1.63825609E-03,  2.88133079E-02,  2.87969230E-01,
  1.84900009E+00,  2.39987864E+01,  2.40056691E-01,  2.39987864E-01,  6.88266860E-05,  5.75941750E+00,  5.76136059E+00,  5.76106926E+00,  1.65175694E-03,  2.88136075E-02,  2.87970875E-01,
  1.85000009E+00,  2.39988555E+01,  2.40057870E-01,  2.39988555E-01,  6.93149813E-05,  5.75945066E+00,  5.76138888E+00,  5.76111414E+00,  1.66348022E-03,  2.88138905E-02,  2.87972533E-01,
  1.85100009E+00,  2.39989250E+01,  2.40058980E-01,  2.39989250E-01,  6.97294542E-05,  5.75948403E+00,  5.76141552E+00,  5.76115746E+00,  1.67343194E-03,  2.88141569E-02,  2.87974202E-01,
  1.85200009E+00,  2.39989949E+01,  2.40060020E-01,  2.39989949E-01,  7.00704268E-05,  5.75951759E+00,  5.76144048E+00,  5.76119921E+00,  1.68161982E-03,  2.88144066E-02,  2.87975879E-01,
